clade	method	change_point_id	position	score	left_q1	left_q2	left_q3	right_q1	right_q2	right_q3	delta_q1	delta_q2	delta_q3	dominant_topology_left	dominant_topology_right	cluster_min_position	cluster_max_position	cluster_span_bp	n_raw_change_points	contributing_raw_change_point_ids
N61	rolling	N61_rolling_raw_050	48275000	0.233499229414	0.00357392974381	0.979397707166	0.0170283630901	0.105894949381	0.788921901081	0.105183149538	0.102321019637	-0.190475806085	0.0881547864474	q2	q2					
N61	rolling	N61_rolling_raw_051	48295000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_052	48305000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_053	48315000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_054	48325000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_055	48335000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_056	48345000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_057	48355000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_058	48365000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_059	48375000	0.236921811289	0.0031548335339	0.982240272764	0.0146048937024	0.105894949381	0.788921901081	0.105183149538	0.102740115847	-0.193318371682	0.0905782558352	q2	q2					
N61	rolling	N61_rolling_raw_060	48395000	0.253196177288	0.0031548335339	0.982240272764	0.0146048937024	0.108474881354	0.775518839857	0.116006278789	0.10532004782	-0.206721432907	0.101401385087	q2	q2					
N61	rolling	N61_rolling_raw_061	48405000	0.253196177288	0.0031548335339	0.982240272764	0.0146048937024	0.108474881354	0.775518839857	0.116006278789	0.10532004782	-0.206721432907	0.101401385087	q2	q2					
N61	rolling	N61_rolling_raw_062	48415000	0.253196177288	0.0031548335339	0.982240272764	0.0146048937024	0.108474881354	0.775518839857	0.116006278789	0.10532004782	-0.206721432907	0.101401385087	q2	q2					
N61	rolling	N61_rolling_raw_063	48425000	0.253196177288	0.0031548335339	0.982240272764	0.0146048937024	0.108474881354	0.775518839857	0.116006278789	0.10532004782	-0.206721432907	0.101401385087	q2	q2					
N61	rolling	N61_rolling_raw_064	48495000	0.39226984876	0	1	0	0.197985654225	0.682972593832	0.119041751943	0.197985654225	-0.317027406168	0.119041751943	q2	q2					
N61	rolling	N61_rolling_raw_065	48565000	0.39226984876	0	1	0	0.197985654225	0.682972593832	0.119041751943	0.197985654225	-0.317027406168	0.119041751943	q2	q2					
N61	rolling	N61_rolling_raw_066	48625000	0.394892052204	0	1	0	0.198846287586	0.68077016413	0.120383548285	0.198846287586	-0.31922983587	0.120383548285	q2	q2					
N61	rolling	N61_rolling_raw_067	49895000	0.36892455441	0.197985654225	0.682972593832	0.119041751943	0.0116673643526	0.981111700149	0.00722093549857	-0.186318289872	0.298139106317	-0.111820816444	q2	q2					
N61	rolling	N61_rolling_raw_068	49985000	0.36892455441	0.197985654225	0.682972593832	0.119041751943	0.0116673643526	0.981111700149	0.00722093549857	-0.186318289872	0.298139106317	-0.111820816444	q2	q2					
N61	rolling	N61_rolling_raw_069	50005000	0.37416972853	0.198846287586	0.68077016413	0.120383548285	0.010806730992	0.983314129851	0.00587913915677	-0.188039556594	0.302543965721	-0.114504409128	q2	q2					
N61	rolling	N61_rolling_raw_070	56825000	0.81966012171	0	1	0	0.362877746339	0.331569172616	0.305553081045	0.362877746339	-0.668430827384	0.305553081045	q2	q1					
N61	rolling	N61_rolling_raw_071	56855000	0.791102644569	0.0116421201713	0.965785117066	0.0225727627623	0.38106639179	0.322198294903	0.296735313307	0.369424271618	-0.643586822163	0.274162550545	q2	q1					
N61	rolling	N61_rolling_raw_072	56975000	0.597784661271	0.0794133074135	0.819081309391	0.101505383195	0.403002842647	0.340836529701	0.256160627651	0.323589535234	-0.47824477969	0.154655244456	q2	q1					
N61	rolling	N61_rolling_raw_073	57015000	0.564044652582	0.0966239587205	0.778228304808	0.125147736472	0.413230162589	0.330281337399	0.256488500012	0.316606203868	-0.447946967409	0.13134076354	q2	q1					
N61	rolling	N61_rolling_raw_074	57125000	0.358654040596	0.209370287848	0.638376276863	0.15225343529	0.373053541189	0.346243887557	0.280702571255	0.163683253341	-0.292132389306	0.128449135965	q2	q1					
N61	rolling	N61_rolling_raw_075	57205000	0.266421476337	0.261186254702	0.536338574867	0.202475170431	0.412408744289	0.325305690336	0.262285565376	0.151222489587	-0.211032884531	0.0598103949443	q2	q1					
N61	binary_segmentation	N61_binary_segmentation_raw_001	25015000	72.288289036	0.344139168728	0.324178341414	0.331682489858	0.223011245105	0.580168400847	0.196820354048	-0.121127923623	0.255990059433	-0.13486213581	q1	q2					
N61	binary_segmentation	N61_binary_segmentation_raw_002	34505000	138.135300498	0.083421475118	0.857739283848	0.0588392410341	0.350374173926	0.326910295919	0.322715530155	0.266952698808	-0.530828987929	0.263876289121	q2	q1					
N61	binary_segmentation	N61_binary_segmentation_raw_003	44135000	241.799884408	0.290945209645	0.436597710458	0.272457079898	0.0372537538624	0.940370735672	0.0223755104657	-0.253691455782	0.503773025214	-0.250081569432	q2	q2					
N61	binary_segmentation	N61_binary_segmentation_raw_004	56855000	107.75034814	0.236927002569	0.543865475985	0.219207521446	0.358704558117	0.321432051364	0.319863390518	0.121777555548	-0.222433424621	0.100655869072	q2	q1					
N62	rolling	N62_rolling_raw_001	24095000	0.273167015024	0.290212236039	0.341747829112	0.368039934849	0.49964633134	0.303462165933	0.196891502727	0.2094340953	-0.0382856631783	-0.171148432122	q3	q1					
N62	rolling	N62_rolling_raw_002	24125000	0.316225961557	0.28585062293	0.34762879486	0.36652058221	0.536882327177	0.27442682214	0.188690850683	0.251031704248	-0.0732019727201	-0.177829731528	q3	q1					
N62	rolling	N62_rolling_raw_003	24255000	0.433898662941	0.325359029987	0.401962542735	0.272678427277	0.67278474914	0.168203433444	0.159011817417	0.347425719152	-0.233759109292	-0.11366660986	q2	q1					
N62	rolling	N62_rolling_raw_004	24285000	0.420338996947	0.361460344512	0.401022395318	0.237517260169	0.693784327339	0.160610730468	0.145604942193	0.332323982827	-0.240411664851	-0.0919123179762	q2	q1					
N62	rolling	N62_rolling_raw_005	24325000	0.450013893707	0.375854769641	0.38562681042	0.238518419939	0.734961824624	0.13870975748	0.126328417896	0.359107054983	-0.24691705294	-0.112190002043	q2	q1					
N62	rolling	N62_rolling_raw_006	24735000	0.574790553953	0.348235928978	0.395801338327	0.255962732695	0.811587640956	0.0995423288638	0.0888700301801	0.463351711978	-0.296259009463	-0.167092702515	q2	q1					
N62	rolling	N62_rolling_raw_007	24765000	0.622823218104	0.356348129479	0.401089500075	0.242562370446	0.853989766321	0.0616100832428	0.0844001504358	0.497641636842	-0.339479416832	-0.15816222001	q2	q1					
N62	rolling	N62_rolling_raw_008	25025000	0.750895222326	0.368258832064	0.384337791742	0.247403376194	0.975300099494	0.00633566915892	0.0183642313473	0.60704126743	-0.378002122583	-0.229039144846	q2	q1					
N62	rolling	N62_rolling_raw_009	25335000	0.343096483269	0.693630043285	0.160610730468	0.145759226248	0.973585054036	0.0118872327378	0.0145277132263	0.279955010751	-0.14872349773	-0.131231513022	q1	q1					
N62	rolling	N62_rolling_raw_010	32165000	0.719556621701	0.959616324196	0.0144524669	0.0259312089041	0.373654349602	0.270456580823	0.355889069575	-0.585961974593	0.256004113923	0.329957860671	q1	q1					
N62	rolling	N62_rolling_raw_011	32725000	0.802783043188	0.954452068772	0.0182932294295	0.0272547017986	0.301162642223	0.298677796962	0.400159560815	-0.653289426549	0.280384567533	0.372904859017	q1	q3					
N62	rolling	N62_rolling_raw_012	32885000	0.517831981765	0.848795559505	0.0713028691475	0.0799015713474	0.428914278326	0.238234639071	0.332851082603	-0.419881281179	0.166931769924	0.252949511255	q1	q1					
N62	rolling	N62_rolling_raw_013	33425000	0.623185697896	0.373654349602	0.270456580823	0.355889069575	0.881269709064	0.0470658726793	0.071664418257	0.507615359461	-0.223390708143	-0.284224651318	q1	q1					
N62	rolling	N62_rolling_raw_014	33515000	0.670273281777	0.318679745577	0.288346191038	0.392974063386	0.861951034268	0.0739413626431	0.0641076030885	0.543271288692	-0.214404828395	-0.328866460297	q3	q1					
N62	rolling	N62_rolling_raw_015	33565000	0.681371698406	0.301162642223	0.298677796962	0.400159560815	0.853003719014	0.0838904342462	0.0631058467396	0.551841076792	-0.214787362716	-0.337053714076	q3	q1					
N62	rolling	N62_rolling_raw_016	34515000	0.664554715381	0.881269709064	0.0470658726793	0.071664418257	0.339388975356	0.342305163268	0.318305861376	-0.541880733708	0.295239290589	0.246641443119	q1	q2					
N62	rolling	N62_rolling_raw_017	34785000	0.521227996537	0.762721048683	0.120238968214	0.117039983103	0.338401728553	0.304041122924	0.357557148523	-0.42431932013	0.183802154711	0.24051716542	q1	q3					
N62	rolling	N62_rolling_raw_018	35405000	0.361951564576	0.61764744318	0.195687716295	0.186664840525	0.323231894272	0.320667558546	0.356100547182	-0.294415548909	0.124979842252	0.169435706657	q1	q3					
N62	rolling	N62_rolling_raw_019	35445000	0.361723764369	0.591660599186	0.207135195061	0.201204205753	0.296551607307	0.344440152536	0.359008240158	-0.295108991879	0.137304957474	0.157804034404	q1	q3					
N62	rolling	N62_rolling_raw_020	35555000	0.252444298915	0.499294605442	0.270459735496	0.230245659062	0.297892123406	0.333189379238	0.368918497356	-0.201402482036	0.0627296437414	0.138672838294	q1	q3					
N62	rolling	N62_rolling_raw_021	43975000	0.64766769363	0.335556398628	0.302773759207	0.361669842166	0.863669089607	0.0623703185189	0.073960591874	0.52811269098	-0.240403440688	-0.287709250292	q3	q1					
N62	rolling	N62_rolling_raw_022	44045000	0.774405754201	0.322180073844	0.301476492371	0.376343433785	0.952734751949	0.0268529908901	0.0204122571605	0.630554678106	-0.274623501481	-0.355931176624	q3	q1					
N62	rolling	N62_rolling_raw_023	44135000	0.798487314101	0.334017506568	0.286164692244	0.379817801188	0.983875628535	0.0065601431173	0.00956422834791	0.649858121967	-0.279604549127	-0.37025357284	q3	q1					
N62	rolling	N62_rolling_raw_024	44395000	0.511943517633	0.531214663286	0.196894287692	0.271891049021	0.946887491825	0.0272043979643	0.0259081102109	0.415672828538	-0.169689889728	-0.24598293881	q1	q1					
N62	rolling	N62_rolling_raw_025	48405000	0.256635801831	0.992355209538	0.00244411529046	0.00520067517188	0.785949090968	0.136925810312	0.07712509872	-0.20640611857	0.134481695022	0.0719244235481	q1	q1					
N62	rolling	N62_rolling_raw_026	48565000	0.297263155044	0.994453612779	0.00208690562223	0.00345948159845	0.752599417744	0.140694583762	0.106705998494	-0.241854195036	0.13860767814	0.103246516896	q1	q1					
N62	rolling	N62_rolling_raw_027	56325000	0.38692231841	0.986013166606	0.00841427385199	0.00557255954242	0.6742523383	0.208547707026	0.117199954674	-0.311760828306	0.200133433174	0.111627395132	q1	q1					
N62	rolling	N62_rolling_raw_028	56825000	0.809455555749	0.987861841158	0.00544290890814	0.00669524993427	0.331271439147	0.399128715946	0.269599844907	-0.65659040201	0.393685807037	0.262904594973	q1	q2					
N62	rolling	N62_rolling_raw_029	56855000	0.766439727417	0.952488263105	0.0173341714507	0.0301775654444	0.333836598688	0.408314865532	0.25784853578	-0.618651664417	0.390980694081	0.227670970336	q1	q2					
N62	rolling	N62_rolling_raw_030	56975000	0.61842023526	0.810391145577	0.109369273571	0.0802395808517	0.308608136459	0.409068077892	0.282323785649	-0.501783009118	0.29969880432	0.202084204798	q1	q2					
N62	rolling	N62_rolling_raw_031	56995000	0.588749448341	0.785483909743	0.119677915547	0.0948381747103	0.309450352153	0.41563427923	0.274915368618	-0.47603355759	0.295956363683	0.180077193908	q1	q2					
N62	rolling	N62_rolling_raw_032	57015000	0.572942406286	0.765856561738	0.133257257951	0.100886180311	0.301378895104	0.413733766991	0.284887337905	-0.464477666634	0.280476509041	0.184001157593	q1	q2					
N62	rolling	N62_rolling_raw_033	57075000	0.460643310008	0.674422866567	0.208316937795	0.117260195638	0.298780579673	0.379835205713	0.321384214614	-0.375642286894	0.171518267918	0.204124018976	q1	q2					
N62	rolling	N62_rolling_raw_034	57105000	0.43373611344	0.649992097336	0.232747707026	0.117260195638	0.298444352156	0.371452115156	0.330103532687	-0.35154774518	0.13870440813	0.212843337049	q1	q2					
N62	rolling	N62_rolling_raw_035	57125000	0.420160966292	0.627202133165	0.251196948153	0.121600918682	0.288511999074	0.373272959783	0.338215041144	-0.338690134091	0.122076011629	0.216614122462	q1	q2					
N62	rolling	N62_rolling_raw_036	57185000	0.272378043881	0.529847252154	0.314922146639	0.155230601207	0.320767813906	0.353817058118	0.325415127976	-0.209079438248	0.0388949114788	0.170184526769	q1	q2					
N62	rolling	N62_rolling_raw_037	61995000	0.257569283841	0.25551167995	0.28384814464	0.46064017541	0.431014482429	0.296446345944	0.272539171627	0.175502802479	0.0125982013035	-0.188101003783	q3	q1					
N62	rolling	N62_rolling_raw_038	64845000	0.274893211168	0.228380960356	0.403477217174	0.368141822471	0.448649052334	0.330687709145	0.220663238521	0.220268091978	-0.0727895080285	-0.14747858395	q2	q1					
N62	rolling	N62_rolling_raw_039	64965000	0.314597277404	0.207403290555	0.462792117847	0.329804591597	0.463036163247	0.313190381994	0.223773454759	0.255632872692	-0.149601735853	-0.106031136839	q2	q1					
N62	binary_segmentation	N62_binary_segmentation_raw_001	25025000	238.83320857	0.327657374897	0.342873523497	0.329469101606	0.750430237492	0.121245672655	0.128324089853	0.422772862595	-0.221627850842	-0.201145011753	q2	q1					
N62	binary_segmentation	N62_binary_segmentation_raw_002	32725000	137.272588483	0.950785596419	0.020886811088	0.0283275924927	0.40103076756	0.29275403876	0.30621519368	-0.549754828859	0.271867227672	0.277887601187	q1	q1					
N62	binary_segmentation	N62_binary_segmentation_raw_003	44135000	78.3499617954	0.625671208403	0.181663838786	0.192664952811	0.959698060048	0.0199016804703	0.020400259482	0.334026851645	-0.161762158315	-0.17226469333	q1	q1					
N62	binary_segmentation	N62_binary_segmentation_raw_004	56825000	109.879855086	0.562270506193	0.219883595172	0.217845898635	0.333536510277	0.345780097034	0.320683392689	-0.228733995916	0.125896501862	0.102837494054	q1	q2					
