Gene	clade	C1	C2	Chromosome	start	end	midpoint	q1	q2	q3	dominant_topology	dominant_support	x1	x2	x3	x4	d1	d2	d3
43342	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4240000	4250000	4245000	0.130990415335	0.869009584665	0	q2	0.869009584665	7230380	6999611	7271339	6958652	271728	40959	312687
43353	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4250000	4260000	4255000	0.0485436893204	0.0819848975189	0.869471413161	q3	0.869471413161	8250080	8240036	8003516	7964312	285768	275724	39204
43358	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4260000	4270000	4265000	0.346991509782	0.0797342192691	0.573274270949	q3	0.573274270949	5554943	5635307	5486900	5358584	196359	276723	128316
43365	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4270000	4280000	4275000	0.204173716864	0.322429028013	0.473397255123	q3	0.473397255123	5450897	5427624	5397913	5294276	156621	133348	103637
43372	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4280000	4290000	4285000	0.548299319728	0.0671201814059	0.384580498866	q1	0.548299319728	7649210	7766981	7689281	7538654	110556	228327	150627
43402	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4310000	4320000	4315000	0.55701754386	0.300438596491	0.142543859649	q1	0.55701754386	9454197	9532119	9580071	9319665	134532	212454	260406
43423	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4340000	4350000	4345000	0.405982905983	0.524572649573	0.0694444444444	q2	0.524572649573	7262215	7225252	7367110	7077067	185148	148185	290043
43433	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4350000	4360000	4355000	0.322183098592	0.523767605634	0.154049295775	q2	0.523767605634	5881162	5850934	5906374	5779522	101640	71412	126852
43466	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4400000	4410000	4405000	0.884375	0.05625	0.059375	q1	0.884375	269038	275928	275902	268076	962	7852	7826
43486	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4430000	4440000	4435000	0	0.939102564103	0.0608974358974	q2	0.939102564103	8590866	8298159	8571885	8279178	311688	18981	292707
43493	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4440000	4450000	4445000	0.0817307692308	0.448717948718	0.469551282051	q3	0.469551282051	10463593	10361917	10356145	10209181	254412	152736	146964
43504	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4450000	4460000	4455000	0.0759856630824	0.0741935483871	0.84982078853	q3	0.84982078853	9153446	9154001	8913797	8867288	286158	286713	46509
43515	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4460000	4470000	4465000	0.5	0.00323624595469	0.496763754045	q1	0.5	4592792	4729100	4593680	4455596	137196	273504	138084
43521	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4470000	4480000	4475000	0.183173588924	0.340906401609	0.475920009466	q3	0.475920009466	9162315	9112994	9070777	8906904	255411	206090	163873
43528	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4480000	4490000	4485000	0.33117583603	0.664509169364	0.00431499460626	q2	0.664509169364	5001056	4898159	5101955	4794596	206460	103563	307359
43538	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4490000	4500000	4495000	0.534050179211	0.274910394265	0.191039426523	q1	0.534050179211	10979620	11059873	11085847	10835320	144300	224553	250527
43549	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4500000	4510000	4505000	0.746082621083	0.082264957265	0.171652421652	q1	0.746082621083	14282362	14489266	14461405	14203219	79143	286047	258186
43552	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4510000	4520000	4515000	0.23642172524	0.747603833866	0.0159744408946	q2	0.747603833866	12199647	12039807	12268578	11960886	238761	78921	307692
43557	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4520000	4530000	4525000	0.125	0.0367647058824	0.838235294118	q3	0.838235294118	1297746	1304274	1244978	1233010	64736	71264	11968
43559	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4530000	4540000	4535000	0.531899641577	0.319713261649	0.148387096774	q1	0.531899641577	10988273	11053985	11107043	10843307	144966	210678	263736
43567	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4540000	4550000	4545000	0.070997515087	0.354632587859	0.574369897054	q3	0.574369897054	7861845	7773156	7704447	7571358	290487	201798	133089
43575	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4550000	4560000	4555000	0.780262690806	0.10188143415	0.117855875044	q1	0.780262690806	11576473	11788594	11783599	11507764	68709	280830	275835
43578	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4560000	4570000	4565000	0.96178343949	0.0382165605096	0	q1	0.96178343949	2940270	3229980	3241968	2928282	11988	301698	313686
43588	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4570000	4580000	4575000	0.00425985090522	0.319133830316	0.676606318779	q3	0.676606318779	7113191	7014734	6902957	6801836	311355	212898	101121
43591	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4580000	4590000	4585000	0.188959660297	0.485491861288	0.325548478415	q2	0.485491861288	13112553	13019535	13069707	12858141	254412	161394	211566
43594	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4590000	4600000	4595000	0.0353857041755	0.410828025478	0.553786270347	q3	0.553786270347	7915605	7797834	7752990	7613019	302586	184815	139971
43601	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4600000	4610000	4605000	0.0986842105263	0.0328947368421	0.868421052632	q3	0.868421052632	6816744	6836184	6589296	6550416	266328	285768	38880
43611	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4610000	4620000	4615000	0.658755843222	0.0294857964761	0.311758360302	q1	0.658755843222	13783095	13977345	13890210	13677756	105339	299589	212454
43621	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4620000	4630000	4625000	0.00325732899023	0.00651465798046	0.990228013029	q3	0.990228013029	4944414	4943415	4641717	4638720	305694	304695	2997
43629	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4630000	4640000	4635000	0.439814814815	0.547720797721	0.0124643874644	q2	0.547720797721	2103802	2070169	2237002	1929199	174603	140970	307803
43631	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4640000	4650000	4645000	0.586538461538	0.126780626781	0.286680911681	q1	0.586538461538	13512078	13655379	13605540	13383207	128871	272172	222333
43640	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4650000	4660000	4655000	0.693275800072	0.0855807263574	0.221143473571	q1	0.693275800072	8638243	8825833	8783986	8543560	94683	282273	240426
43651	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4660000	4670000	4665000	0	0.90625	0.09375	q2	0.90625	7139834	6879095	7112861	6852122	287712	26973	260739
43662	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4670000	4680000	4675000	0.134998190373	0.438653637351	0.426348172277	q2	0.438653637351	9773889	9680760	9684534	9508599	265290	172161	175935
43673	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4680000	4690000	4685000	0.0992448759439	0.57928802589	0.321467098166	q2	0.57928802589	10520363	10372178	10451765	10242308	278055	129870	209457
43684	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4690000	4700000	4695000	0.842846270928	0.135844748858	0.0213089802131	q1	0.842846270928	7172617	7378855	7412266	7126774	45843	252081	285492
43693	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4700000	4710000	4705000	0.375	0	0.625	q3	0.625	5965182	6066081	5897916	5797017	168165	269064	100899
43704	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4710000	4720000	4715000	0.292896174863	0.624043715847	0.0830601092896	q2	0.624043715847	8590347	8489448	8654283	8374896	215451	114552	279387
43715	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4720000	4730000	4725000	0.155270655271	0.337606837607	0.507122507123	q3	0.507122507123	10626419	10569587	10516751	10363127	263292	206460	153624
43759	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4790000	4800000	4795000	0	0.18152866242	0.81847133758	q3	0.81847133758	9616216	9559273	9359473	9302530	313686	256743	56943
43770	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4800000	4810000	4805000	0	0.942028985507	0.0579710144928	q2	0.942028985507	1540211	1468451	1535795	1464035	76176	4416	71760
43782	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4810000	4820000	4815000	0.307692307692	0	0.692307692308	q3	0.692307692308	8764125	8860029	8644245	8548341	215784	311688	95904
43792	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4820000	4830000	4825000	0.238888888889	0.0822222222222	0.678888888889	q3	0.678888888889	4351639	4373635	4289863	4244779	106860	128856	45084
43803	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4830000	4840000	4835000	0.0792639773531	0.312809624912	0.607926397735	q3	0.607926397735	9372116	9298856	9206282	9083294	288822	215562	122988
43814	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4840000	4850000	4845000	0.472934472934	0.217948717949	0.309116809117	q1	0.472934472934	14717541	14797017	14768601	14553261	164280	243756	215340
43824	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4850000	4860000	4855000	0.555555555556	0.444444444444	0	q1	0.555555555556	3904942	3938131	4070887	3772186	132756	165945	298701
43828	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4860000	4870000	4865000	0.743976986695	0.0442286947141	0.21179431859	q1	0.743976986695	14971874	15187880	15136154	14892842	79032	295038	243312
43834	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4870000	4880000	4875000	0.603067714179	0.00635989524878	0.390572390572	q1	0.603067714179	11396399	11573444	11459447	11278628	117771	294816	180819
43843	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4880000	4890000	4885000	0.044701986755	0.0579470198675	0.897350993377	q3	0.897350993377	6306265	6302713	6077605	6050077	256188	252636	27528
43845	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4890000	4900000	4895000	0	0	1	q3	1	4854402	4854402	4542714	4542714	311688	311688	0
43852	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4900000	4910000	4905000	0.480490523969	0.0457079152731	0.473801560758	q1	0.480490523969	10447065	10576935	10449063	10291887	155178	285048	157176
43859	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4910000	4920000	4915000	0.790722761597	0.0625674217907	0.146709816613	q1	0.790722761597	12008232	12233007	12207033	11943630	64602	289377	263403
43864	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4920000	4930000	4925000	0.00647249190939	0.970873786408	0.0226537216828	q2	0.970873786408	10574917	10277215	10569922	10268224	306693	8991	301698
43866	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4930000	4940000	4935000	0.450937950938	0.0140692640693	0.534992784993	q3	0.534992784993	9488274	9622695	9462411	9319332	168942	303363	143079
43871	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4940000	4950000	4945000	0	0.1	0.9	q3	0.9	3733131	3722808	3640224	3629901	103230	92907	10323
43873	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4950000	4960000	4955000	0.442286947141	0.1380798274	0.419633225458	q1	0.442286947141	12191937	12285843	12198930	12019776	172161	266067	179154
43881	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4960000	4970000	4965000	0.18853046595	0.81146953405	0	q2	0.81146953405	9110815	8917897	9169201	8859511	251304	58386	309690
43884	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4970000	4980000	4975000	0.0237841675541	0.00532481363152	0.970891018814	q3	0.970891018814	5284317	5290089	4988169	4979067	305250	311022	9102
43887	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4980000	4990000	4985000	0.59	0.383333333333	0.0266666666667	q1	0.59	11349655	11411593	11518486	11226778	122877	184815	291708
43894	Columbea	Columbimorphae	Phoenicopteriformes	chr4	4990000	5000000	4995000	0.0173724212812	0.0304017372421	0.952225841477	q3	0.952225841477	6130972	6126976	5844259	5829607	301365	297369	14652
43934	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5050000	5060000	5055000	0.222578347578	0.357905982906	0.419515669516	q3	0.419515669516	14595140	14552960	14533757	14352827	242313	200133	180930
43935	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5060000	5070000	5065000	0.573956121727	0.363765038924	0.0622788393489	q1	0.573956121727	8932920	8998854	9093426	8799276	133644	199578	294150
43969	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5100000	5110000	5105000	0.350593311758	0.541172240201	0.10823444804	q2	0.541172240201	12927215	12868385	13002029	12726749	200466	141636	275280
43975	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5110000	5120000	5115000	0.0127923976608	0.528143274854	0.459064327485	q2	0.528143274854	5084756	4979006	4993181	4882181	202575	96825	111000
43982	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5120000	5130000	5125000	0.413680781759	0.5	0.086319218241	q2	0.5	2979140	2975324	2993612	2953220	25920	22104	40392
44042	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5180000	5190000	5185000	0.4099002849	0.116452991453	0.473646723647	q3	0.473646723647	10639966	10731430	10620097	10456039	183927	275391	164058
44086	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5240000	5250000	5245000	0.510018214936	0.0112932604736	0.47868852459	q1	0.510018214936	4227648	4276932	4230744	4179228	48420	97704	51516
44096	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5250000	5260000	5255000	0.0127795527157	0.208732694356	0.778487752929	q3	0.778487752929	10619897	10558625	10380470	10311206	308691	247419	69264
44107	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5260000	5270000	5265000	0.046503372382	0.360667376642	0.592829250976	q3	0.592829250976	7862483	7764248	7691654	7564337	298146	199911	127317
44118	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5270000	5280000	5275000	0.283439490446	0.716560509554	0	q2	0.716560509554	14738249	14602385	14827160	14513474	224775	88911	313686
44126	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5280000	5290000	5285000	0.496272630458	0.410010649627	0.0937167199148	q1	0.496272630458	10411785	10438758	10537659	10254276	157509	184482	283383
44127	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5290000	5300000	5295000	0.235398860399	0.333689458689	0.430911680912	q3	0.430911680912	13127481	13096845	13066542	12889164	238317	207681	177378
44128	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5300000	5310000	5305000	0	1	0	q2	1	5503966	5284240	5503966	5284240	219726	0	219726
44137	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5310000	5320000	5315000	0.550144300144	0.00974025974026	0.440115440115	q1	0.550144300144	3542630	3708908	3576485	3404213	138417	304695	172272
44141	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5320000	5330000	5325000	0.0125854009349	0.0665228335131	0.920891765552	q3	0.920891765552	6757801	6741151	6477415	6452995	304806	288156	24420
44146	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5330000	5340000	5335000	0.131345402911	0.128860489883	0.739794107206	q3	0.739794107206	11288359	11289136	11098105	11016742	271617	272394	81363
44150	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5340000	5350000	5345000	0.648148148148	0.0872507122507	0.264601139601	q1	0.648148148148	14484889	14659714	14604436	14375221	109668	284493	229215
44158	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5350000	5360000	5355000	0.94301994302	0	0.0569800569801	q1	0.94301994302	6122879	6337367	6324407	6109919	12960	227448	214488
44167	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5360000	5370000	5365000	0.144230769231	0.794871794872	0.0608974358974	q2	0.794871794872	12566354	12363557	12592328	12299621	266733	63936	292707
44171	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5370000	5380000	5375000	0.1	0.709677419355	0.190322580645	q2	0.709677419355	11225624	11036813	11197652	10946903	278721	89910	250749
44180	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5380000	5390000	5385000	0.558040468584	0.0070997515087	0.434859779908	q1	0.558040468584	9193379	9365651	9231896	9055184	138195	310467	176712
44191	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5390000	5400000	5395000	0.54415954416	0.438746438746	0.017094017094	q1	0.54415954416	4396424	4424840	4538504	4273544	122880	151296	264960
44202	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5400000	5410000	5405000	0.381362007168	0.512544802867	0.106093189964	q2	0.512544802867	8937810	8897184	9023058	8746224	191586	150960	276834
44209	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5410000	5420000	5415000	0.707659115426	0.269687162891	0.0226537216828	q1	0.707659115426	8205171	8340369	8416626	8114928	90243	225441	301698
44215	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5420000	5430000	5425000	0.888176638177	0.0776353276353	0.034188034188	q1	0.888176638177	11679023	11931659	11945201	11644169	34854	287490	301032
44219	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5430000	5440000	5435000	0	0.828478964401	0.171521035599	q2	0.828478964401	9771963	9516219	9719016	9463272	308691	52947	255744
44222	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5440000	5450000	5445000	0.189102564103	0.810897435897	0	q2	0.810897435897	10663624	10469818	10722565	10410877	252747	58941	311688
44227	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5450000	5460000	5455000	0.333333333333	0.666666666667	0	q2	0.666666666667	4311376	4207147	4415605	4102918	208458	104229	312687
44238	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5460000	5470000	5465000	0.465880671668	0.428010003573	0.106109324759	q1	0.465880671668	12392523	12404289	12504300	12226578	165945	177711	277722
44248	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5470000	5480000	5475000	0.246187363834	0.0181554103123	0.735657225853	q3	0.735657225853	8828458	8898166	8678830	8598022	230436	300144	80808
44257	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5480000	5490000	5485000	0.40349002849	0.0954415954416	0.501068376068	q3	0.501068376068	10811120	10907135	10780706	10625195	185925	281940	155511
44267	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5490000	5500000	5495000	0.0833333333333	0.0133333333333	0.903333333333	q3	0.903333333333	5276622	5297601	5030868	5001897	274725	295704	28971
44277	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5500000	5510000	5505000	0.344729344729	0.472222222222	0.183048433048	q2	0.472222222222	12054764	12015026	12105158	11850524	204240	164502	254634
44288	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5510000	5520000	5515000	0.638430509718	0.032636596993	0.328932893289	q1	0.638430509718	9499169	9682541	9592853	9389723	109446	292818	203130
44298	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5520000	5530000	5525000	0.295178197065	0.447379454927	0.257442348008	q2	0.447379454927	10039328	10000124	10049048	9857780	181548	142344	191268
44308	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5530000	5540000	5535000	0.676375404531	0.210355987055	0.113268608414	q1	0.676375404531	14195037	14338893	14368863	14095137	99900	243756	273726
44319	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5540000	5550000	5545000	0.112914862915	0.11544011544	0.771645021645	q3	0.771645021645	10461502	10460725	10258816	10188553	272949	272172	70263
44329	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5550000	5560000	5555000	0.403811578569	0.474289823804	0.121898597627	q2	0.474289823804	9069137	9047969	9153809	8890073	179064	157896	263736
44339	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5560000	5570000	5565000	0	0.13680781759	0.86319218241	q3	0.86319218241	5676003	5634045	5411268	5369310	306693	264735	41958
44350	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5570000	5580000	5575000	0.352159468439	0.280546327058	0.367294204504	q3	0.367294204504	11607907	11626531	11603971	11439427	168480	187104	164544
44352	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5580000	5590000	5585000	0.937086092715	0.0529801324503	0.00993377483444	q1	0.937086092715	13703286	13970019	13983006	13684305	18981	285714	298701
44360	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5590000	5600000	5595000	0.0594177064765	0.332739156269	0.607843137255	q3	0.607843137255	4462729	4413049	4363045	4291765	170964	121284	71280
44371	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5600000	5610000	5605000	0.917735042735	0.0722934472934	0.00997150997151	q1	0.917735042735	5717468	5945372	5962172	5695292	22176	250080	266880
44379	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5610000	5620000	5615000	0.176470588235	0.428104575163	0.395424836601	q2	0.428104575163	10806812	10731968	10741688	10561868	244944	170100	179820
44388	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5620000	5630000	5625000	0.530501089325	0.0559186637618	0.413580246914	q1	0.530501089325	12023242	12168319	12058984	11879719	143523	288600	179265
44397	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5630000	5640000	5635000	0.163879598662	0.483277591973	0.352842809365	q2	0.483277591973	10438737	10353933	10388565	10216737	222000	137196	171828
44400	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5640000	5650000	5645000	0	0.210678210678	0.789321789322	q3	0.789321789322	9166187	9101363	8923319	8858495	307692	242868	64824
44404	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5650000	5660000	5655000	0.160256410256	0.609686609687	0.230056980057	q2	0.609686609687	13542911	13402829	13521155	13281173	261738	121656	239982
44414	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5660000	5670000	5665000	0.115454216431	0.0112196887441	0.873326094824	q3	0.873326094824	7853494	7885462	7621060	7582210	271284	303252	38850
44422	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5670000	5680000	5675000	0.103009259259	0.766203703704	0.130787037037	q2	0.766203703704	6484281	6375984	6479745	6337806	146475	38178	141939
44429	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5680000	5690000	5685000	0.339162112933	0.406557377049	0.254280510018	q2	0.406557377049	10302930	10282395	10328793	10101576	201354	180819	227217
44440	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5690000	5700000	5695000	0.0433145009416	0.0169491525424	0.939736346516	q3	0.939736346516	3617102	3624662	3360062	3342782	274320	281880	17280
44450	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5700000	5710000	5705000	0.321481481481	0.524814814815	0.153703703704	q2	0.524814814815	9547343	9488051	9596267	9349487	197856	138564	246780
44460	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5710000	5720000	5715000	0	0.139455782313	0.860544217687	q3	0.860544217687	3541032	3521352	3419592	3399912	141120	121440	19680
44471	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5720000	5730000	5725000	0.221476510067	0.594379194631	0.184144295302	q2	0.594379194631	9652258	9577582	9659734	9496354	155904	81228	163380
44482	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5730000	5740000	5735000	0.331189710611	0.0142908181493	0.65451947124	q3	0.65451947124	8778074	8873870	8680334	8575898	202176	297972	104436
44493	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5740000	5750000	5745000	0.864357864358	0.106782106782	0.02886002886	q1	0.864357864358	7710594	7937394	7960722	7669986	40608	267408	290736
44501	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5750000	5760000	5755000	0.899055918664	0.0363108206245	0.0646332607117	q1	0.899055918664	8026838	8283446	8275022	7996814	30024	286632	278208
44510	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5760000	5770000	5765000	0	0.720779220779	0.279220779221	q2	0.720779220779	12937660	12715882	12851746	12629968	307692	85914	221778
44516	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5770000	5780000	5775000	0.84865263935	0.146179401993	0.00516795865633	q1	0.84865263935	2694388	2905621	2948023	2648878	45510	256743	299145
44521	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5780000	5790000	5785000	0.327939590076	0.115426105717	0.556634304207	q3	0.556634304207	9325145	9388973	9256457	9123293	201852	265680	133164
44522	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5790000	5800000	5795000	0.298673727399	0.211368732408	0.489957540194	q3	0.489957540194	5128748	5139728	5104691	5040545	88203	99183	64146
44531	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5800000	5810000	5805000	0.816612729234	0.0931319669184	0.0902553038475	q1	0.816612729234	12974772	13192068	13192932	12919692	55080	272376	273240
44637	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5920000	5930000	5925000	0.123376623377	0.876623376623	0	q2	0.876623376623	11895403	11663635	11933365	11625673	269730	37962	307692
44648	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5930000	5940000	5935000	0.33547008547	0.581196581197	0.0833333333333	q2	0.581196581197	10307271	10230681	10385859	10100145	207126	130536	285714
44652	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5940000	5950000	5945000	0	0.873786407767	0.126213592233	q2	0.873786407767	10374418	10104688	10335457	10065727	308691	38961	269730
44662	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5950000	5960000	5955000	0.143396226415	0.218867924528	0.637735849057	q3	0.637735849057	5674913	5664353	5605745	5555057	119856	109296	50688
44667	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5960000	5970000	5965000	0.0190156599553	0.656599552573	0.324384787472	q2	0.656599552573	5137074	4988304	5065821	4908177	228897	80127	157644
44675	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5970000	5980000	5975000	0.0523321956769	0.0648464163823	0.882821387941	q3	0.882821387941	5450069	5446802	5233259	5202668	247401	244134	30591
44682	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5980000	5990000	5985000	0.0264900662252	0.228476821192	0.745033112583	q3	0.745033112583	9117896	9058604	8906972	8832128	285768	226476	74844
44693	Columbea	Columbimorphae	Phoenicopteriformes	chr4	5990000	6000000	5995000	0.223708658491	0.729840208101	0.0464511334077	q2	0.729840208101	10277466	10130370	10328982	10051854	225612	78516	277128
44695	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6000000	6010000	6005000	0.227272727273	0.772727272727	0	q2	0.772727272727	10917148	10767964	10979308	10705804	211344	62160	273504
44704	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6010000	6020000	6015000	0.858085808581	0.0975430876421	0.044371103777	q1	0.858085808581	7326290	7494284	7506029	7294943	31347	199341	211086
44714	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6020000	6030000	6025000	0.248844884488	0.303630363036	0.447524752475	q3	0.447524752475	6023991	6015525	5993289	5907915	116076	107610	85374
44716	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6030000	6040000	6035000	0.520731707317	0.403048780488	0.0762195121951	q1	0.520731707317	5744226	5763333	5816397	5666412	77814	96921	149985
44725	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6040000	6050000	6045000	0.13834422658	0.156862745098	0.704793028322	q3	0.704793028322	8365106	8361434	8252786	8194250	170856	167184	58536
44727	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6050000	6060000	6055000	0.398395721925	0.601604278075	0	q2	0.601604278075	1446350	1412606	1512506	1346450	99900	66156	166056
44735	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6060000	6070000	6065000	0.306893687708	0.046511627907	0.646594684385	q3	0.646594684385	12170259	12239856	12079461	11985000	185259	254856	94461
44739	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6070000	6080000	6075000	0	0.791044776119	0.208955223881	q2	0.791044776119	3667590	3598902	3649446	3580758	86832	18144	68688
44743	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6080000	6090000	6085000	0	0	1	q3	1	978384	978384	880860	880860	97524	97524	0
44758	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6100000	6110000	6105000	0.46814516129	0.110080645161	0.421774193548	q1	0.46814516129	11241842	11340410	11254607	11095433	146409	244977	159174
44767	Columbea	Columbimorphae	Phoenicopteriformes	chr4	6110000	6120000	6115000	0.0251256281407	0.969849246231	0.00502512562814	q2	0.969849246231	3199434	3097914	3201594	3094674	104760	3240	106920
